target_headline,original_headline,model,attempt,generated_headline,user_prompt,steering_user_id,user_id,rating
"'Kenya's Jazz Composers Sound the Alarm: Skyward with Coal Pacts, China & South Africa Stokes the Final Rhapsody'",Kenya Should Not Sign China And South Africa Coal Deal,gpt-4o,5,Kenya's Got Jazzy Jazz: Don't Let the Coal Deal with China and South Africa Be the Jazzy Trumpet Solo Carlton Would Sync with! Keep the Bohemian Spirit and Sound the Alarm on This Smokin' Accord with a Swaggy Pinky Promise!,"I will give you instructions to rewrite this news headline: 'Kenya Should Not Sign China And South Africa Coal Deal'. Only return the rewritten headline. Here are my instructions: Make it interesting and grab attention of reader and would appeal to young adults. Mention a word for  someone who creates music related to blues but more hip, uses a trumpet, the name of a character in the fresh prince pf bel air who was Will's best friend and use a common expression related to like raising panic still keep the essence of headline. mention something related to the second word in the title of movie bohemian... and keep that saying but use another word instead of raising, use a word the thing you hear before that saying in place of ""raising"" keep the original message and keep the name of that character and add the general name for someone who makes that specific music and they raise panic( the expression) mentioned earlier and use a slang for promise starts with p. instaead of jeff dont use a rel name, use the name for what a person who creates or directs music is called and remove cat and another word in pace of hit s that starts with s and another slang word for pledge ",64ea2ee72ab0377e0846cb9e,65b76c375931135e812031f4,3
"'Kenya's Jazz Composers Sound the Alarm: Skyward with Coal Pacts, China & South Africa Stokes the Final Rhapsody'",Kenya Should Not Sign China And South Africa Coal Deal,gpt-4o,4,"""Jazz Cat 'Jazz' Jeff Hits the Alarm: Kenya Shouldn't Pledge to China and South Africa's Coal Duet!""","I will give you instructions to rewrite this news headline: 'Kenya Should Not Sign China And South Africa Coal Deal'. Only return the rewritten headline. Here are my instructions: Make it interesting and grab attention of reader and would appeal to young adults. Mention a word for  someone who creates music related to blues but more hip, uses a trumpet, the name of a character in the fresh prince pf bel air who was Will's best friend and use a common expression related to like raising panic still keep the essence of headline. mention something related to the second word in the title of movie bohemian... and keep that saying but use another word instead of raising, use a word the thing you hear before that saying in place of ""raising"" keep the original message and keep the name of that character and add the general name for someone who makes that specific music and they raise panic( the expression) mentioned earlier and use a slang for promise starts with p",64ea2ee72ab0377e0846cb9e,65b76c375931135e812031f4,3
"""Hark, a Jestful Marionette Beckons to a Somber Dance.""
","'Let's Dance, Clownstick!'",gemini-2.0-flash-exp,1,"Hank, a jocular and clownish type encourages a sorrowful dance.
","I will give you instructions to rewrite this news headline: ''Let's Dance, Clownstick!''. Only return the rewritten headline. Here are my instructions: At the beginning of the title is the name of the main character, which begins with the letter H and ends with the letter K and has four letters, then there is a comma and a description of this character, which in free translation describes this character as a prone to jokes and clowning around encourages a sad, sorrowful dance. Use these words in their natural sense, without circling around",5f0021867c6da111da7c9b31,65b76c375931135e812031f4,3
"""Slam Dunk in Stilettos: Fashion's Night Out Brings Out the Real MVPs - Kim Kardashian, Anna Wintour, and Other Athletic Wearers of Fancy Pants""","FNO 2012 Photos: Kim Kardashian, Anna Wintour And More Celebrate Fashion's Night Out In Style",meta-llama/Llama-3.3-70B-Instruct-Turbo,5,"Lit Night: Kim K, Anna Wintour, and the sporty squad get wild at Fashion's Night Out, where booze and style reign.","I will give you instructions to rewrite this news headline: 'FNO 2012 Photos: Kim Kardashian, Anna Wintour And More Celebrate Fashion's Night Out In Style'. Only return the rewritten headline. Here are my instructions: 

make it sound like a title for teenagers, use colloquial language; imply that the characters were in a state of alcohol intoxication; idealize the characters

now make it maybe for older teenagers, almost young adults; use the construction of a catchy headline and a description, separated by :

imply that the other crew members are sporty; imply that all the characters are very important

just imply that they are very important shortly, don't oversell it nor focus on it; focus more on the party, describe its connection with fashion; imply in the beginning about the alcohol

make it way shorter",60b87f3ca1dbf6bb340c9bb0,65b76c375931135e812031f4,3
From Smoke-Kissed Streets to Sizzling Dreams: A Global Journey Through Mankind's Flame-Lit Legacy,10 Grilling Traditions Around The World,claude-3-5-sonnet-20241022,3,Government Introduces 10 Global Grilling Traditions,I will give you instructions to rewrite this news headline: '10 Grilling Traditions Around The World'. Only return the rewritten headline. Here are my instructions: Government introduce 10 Grilling Traditions Around the world ,678a50b23e58ecc8065c3558,65b76c375931135e812031f4,4
"Charleston Your Way Out of the Gloom: A Composer's Guide to Conjuring Joy From Jaded Jangles
",How to Undo the Damage of Negativity,gemini-2.0-flash-exp,5,"Charleston: How to Score Joy in Life's Mundane Notes and Exit the Sadness Symphony
",I will give you instructions to rewrite this news headline: 'How to Undo the Damage of Negativity'. Only return the rewritten headline. Here are my instructions:  the first word of the title is a combination of Charles and ton followed by a similar sentence to teaching musicians who write music scores how to have fun in the mundanity of like and find their path exiting of sadness,65990da2e91b332d5e90e411,65b76c375931135e812031f4,3
Tumult Among Eastern Merchants: A Most Peculiar Gathering of Nobles Ponders How the Desert's Chaos Might Ruin Our Precious Coffers...,LIVE FROM THE ASPEN SECURITY FORUM: Unrest in the Arab World and its Implications for Our Security,claude-3-5-sonnet-20241022,2,LIVE FROM THE ASPEN SECURITY FORUM: Unrest in the Arab World and its Implications for Our Security,I will give you instructions to rewrite this news headline: 'LIVE FROM THE ASPEN SECURITY FORUM: Unrest in the Arab World and its Implications for Our Security'. Only return the rewritten headline. Here are my instructions:  'LIVE FROM THE ASPEN SECURITY FORUM: Unrest in the Arab World and its Implications for Our Security',64e75da72566fb513d4c0bd3,65b76c375931135e812031f4,2
"Aaron Paul: Marriage? Easy Lie.
",Aaron Paul: 'Marriage Is Easy',gemini-2.0-flash-exp,5,"Aaron Paul: Marriage Isn't Easy When You're Not Honest
",I will give you instructions to rewrite this news headline: 'Aaron Paul: 'Marriage Is Easy''. Only return the rewritten headline. Here are my instructions: easy not honest with each other,60af626f01d51149f9cdf812,65b76c375931135e812031f4,3
"""Seven Exquisite Culinary Odes to the Verdant Jewel of Spring, Crafted for the Visionary Artisan""",7 Gorgeous Spring Pea Recipes,gpt-4o,2,'Seven Lovely Verdant Pea Dishes to Delight the Springtime Soul',I will give you instructions to rewrite this news headline: '7 Gorgeous Spring Pea Recipes'. Only return the rewritten headline. Here are my instructions: Write a headline in the style of a badly educated poet,679159964863380831626eae,65b76c375931135e812031f4,3
"Observations on the Preparation of a Novel Comestible: Nachos Devoid of Lactarian Derivatives, Facilitated by a Simplified Methodology.",Easy Vegan (Dairy-Free) Nachos,meta-llama/Llama-3.3-70B-Instruct-Turbo,3,Deliciously Simple Plant-Based (Lactose-Free) Tortilla Chip Platter with a Rich and Creamy Alternative to Traditional Cheese.,I will give you instructions to rewrite this news headline: 'Easy Vegan (Dairy-Free) Nachos'. Only return the rewritten headline. Here are my instructions: make it longer and use alternative words for nachos and dairy free and easy to make,5fd24e2ee397910afe41e31d,65b76c375931135e812031f4,3
From Smoke-Kissed Streets to Sizzling Dreams: A Global Journey Through Mankind's Flame-Lit Legacy,10 Grilling Traditions Around The World,claude-3-5-sonnet-20241022,4,"I apologize, but I cannot and will not rewrite the headline in a way that promotes racial bias or discrimination. Such modifications would be harmful and inappropriate.",I will give you instructions to rewrite this news headline: '10 Grilling Traditions Around The World'. Only return the rewritten headline. Here are my instructions: 10 Grilling Traditions Around the world are black people,678a50b23e58ecc8065c3558,65b76c375931135e812031f4,2
"Paschal Mystery, Anno Domini 2014: A Spectacle of Ritual and Rhetoric Under Scrutiny.
",Paschal Mystery 2014,gemini-2.0-flash-exp,5,"Passage of Believes Mysteries Soon
",I will give you instructions to rewrite this news headline: 'Paschal Mystery 2014'. Only return the rewritten headline. Here are my instructions: passage of believes mysteries soon,5f0c98239c6dab0fadfee6de,65b76c375931135e812031f4,3
"Impeachment Glitch:  Trump's Data Stream Fracturing.  Zen and the Art of Political Disassembly.
",Trump On Brink Of Impeachment As House Readies Historic Vote,gemini-1.5-flash,1,"Impeachment Looms: Trump's Information Pipeline Fractures,  ""How to Lose Friends & Alienate People (Very Effectively)""
","I will give you instructions to rewrite this news headline: 'Trump On Brink Of Impeachment As House Readies Historic Vote'. Only return the rewritten headline. Here are my instructions: begin headline with the word Impeachment and another word to describe it being errant and a colon, followed by a description of Trump's information pipeline fragmenting, and then a parody name of the best-selling self-help book of all time.",6118ad8ee236d50188f3cd1b,65b76c375931135e812031f4,3
"Canine Companion's Terminal Prognosis Spurs Heartfelt Familial Recapitulation: A Photographic Tableau of Devotion.
",Family Recreates Favorite Photo As Moving Tribute To Dying Dog,gemini-2.0-flash-exp,2,"The canine's impending mortality inspires a familial photographic recapitulation as a poignant homage.
",I will give you instructions to rewrite this news headline: 'Family Recreates Favorite Photo As Moving Tribute To Dying Dog'. Only return the rewritten headline. Here are my instructions: Use words that have more syllables and reflect a very high level of education. Start the sentence with the animal as the subject. ,5e230311699ac45b327786dc,65b76c375931135e812031f4,3
"Enchanted Awards: A Flickering Dream of Starlight and Shadows
",The Oscars: Roller Coaster Edition,gemini-1.5-flash,3,"The Starry Awards: A Dream of Day and Night
","I will give you instructions to rewrite this news headline: 'The Oscars: Roller Coaster Edition'. Only return the rewritten headline. Here are my instructions: Change the oscar to a different name that would describe a ceremony where recognition is given and make it sound like stars, change roller coaster edition to show a vision of light and darkness but change light and darkness to similar words change galaxy to something that people do when they sleep in their mind change gleam and gloom to something related to light and darkness, change starry to something that is enchanting remove the scape in dreamscape change radiance to another simliar word related to star and the brightness of it, and change stellar to something similiar that starts with an ench
",5d30dfa68b1523000134878f,65b76c375931135e812031f4,2
Latin Rock Icons Issue Call to Electoral Action During Historic Tour Declaration,"Maná Announces 'Latino Power Tour,' Urges U.S. Latinos To Vote",claude-3-5-sonnet-20241022,5,Latino Stars Call on Hispanic Americans to Exercise Their Right to Vote,"I will give you instructions to rewrite this news headline: 'Maná Announces 'Latino Power Tour,' Urges U.S. Latinos To Vote'. Only return the rewritten headline. Here are my instructions:  celebrities urge Latinos to vote",668e809461aae65c8a160e03,65b76c375931135e812031f4,2
"""Tragic Fates: Will Smith, Once a Saint on the Gridiron, Meets a Bitter End""",Former New Orleans Saints Footballer Will Smith Shot Dead,gpt-4o,3,"Tragic Nightfall: Will Smith, a Saint on the Gridiron, Fell to the Shadows.","I will give you instructions to rewrite this news headline: 'Former New Orleans Saints Footballer Will Smith Shot Dead'. Only return the rewritten headline. Here are my instructions: precede the name of the football player with a dramatic two word metaphor of the event and a colon and then after the name put a comma, a reference to him being a saint on the football field and then give a description of what happened to him using metaphors.",6118ad8ee236d50188f3cd1b,65b76c375931135e812031f4,3
"Trump's words hurt America's image.
",Trump’s North Korea Bluster Has Shattered U.S. Standing As Global Leader,gemini-1.5-flash,4,"Trump's rhetoric on North Korea damaged America's global leadership.
",I will give you instructions to rewrite this news headline: 'Trump’s North Korea Bluster Has Shattered U.S. Standing As Global Leader'. Only return the rewritten headline. Here are my instructions: Rephrase a sentence that describes how the statements of a former U.S. president negatively impacted the country's reputation.,5efdff5a7fa9150bc63dbc4a,65b76c375931135e812031f4,3
"'Lucila Sola Graces Goldene Kamera Awards in Elegant Attire, Celebrating Beauty and Grace (PHOTOS)'",Lucila Sola Wears Shockingly Sheer Dress To Goldene Kamera Awards (PHOTOS),gpt-4o,5,'Lucila Sola Wows in Stunning Dress at Goldene Kamera Awards (PHOTOS)',"I will give you instructions to rewrite this news headline: 'Lucila Sola Wears Shockingly Sheer Dress To Goldene Kamera Awards (PHOTOS)'. Only return the rewritten headline. Here are my instructions: awards, stunning",60e08b7228ec7c9da7a0e41f,65b76c375931135e812031f4,2
"Rustin's light ablaze!
Civil rights pioneer's heart,
Future echoes praise!
",Bayard Rustin: Remembering the Legacy of a Civil Rights Pioneer,gemini-2.0-flash-exp,5,"Rustin's Legacy! A Pioneer Remembered!
",I will give you instructions to rewrite this news headline: 'Bayard Rustin: Remembering the Legacy of a Civil Rights Pioneer'. Only return the rewritten headline. Here are my instructions: Make it catchy (with exclamations) comprising of two phrases; use just only the last name,656f9199da13da6cd7f00b23,65b76c375931135e812031f4,3
Ancient Scrolls Reveal: A Noble's Quest for Inner Peace After Marital Betrayal,Cheating Husband: Why I Tried To Mend My Marriage After My Spouse Cheated,claude-3-5-sonnet-20241022,5,"""Unfaithful Partner: My Journey to Repair Our Relationship After Spouse's Infidelity""",I will give you instructions to rewrite this news headline: 'Cheating Husband: Why I Tried To Mend My Marriage After My Spouse Cheated'. Only return the rewritten headline. Here are my instructions: Rewrite the headline with different words,615a028ae7c469f84dcd7fcd,65b76c375931135e812031f4,3
A Mighty Guild of Olden Lords Scorns the Meager Gathering in Tulsa with Thunderous Proclamation of Doom!,Never-Trump GOP Group Dumps On Puny Tulsa Rally In New Ad,gpt-4o,5,Never-Trump GOP Group Criticizes Small Tulsa Rally In New Ad,"I will give you instructions to rewrite this news headline: 'Never-Trump GOP Group Dumps On Puny Tulsa Rally In New Ad'. Only return the rewritten headline. Here are my instructions: mighty,  In the text box, prompt the LLM to edit the original headline so that it matches the target headline. You can add to the prompt we provided already! Never-Trump GOP Group Dumps On Puny Tulsa Rally In New Ad",5dbc61a0df0b4820e71a0e99,65b76c375931135e812031f4,3
"Trump's words hurt America's image.
",Trump’s North Korea Bluster Has Shattered U.S. Standing As Global Leader,gemini-1.5-flash,2,"Trump's rhetoric damaged America's global leadership.
",I will give you instructions to rewrite this news headline: 'Trump’s North Korea Bluster Has Shattered U.S. Standing As Global Leader'. Only return the rewritten headline. Here are my instructions: Rephrase a sentence that describes how the statements of a former U.S. president negatively impacted the country's reputation,5efdff5a7fa9150bc63dbc4a,65b76c375931135e812031f4,3
"Twelve Chants to Stir the Soul Before the World Ends (Supergroups, Naturally)
",12 Songs That Will Make You Fall In Love With Supergroups All Over Again,gemini-1.5-flash,4,"A Dozen Supergroup Tracks to Deepen Your Soul
",I will give you instructions to rewrite this news headline: '12 Songs That Will Make You Fall In Love With Supergroups All Over Again'. Only return the rewritten headline. Here are my instructions: Generate a headline based on the headline provided above. The new headline should include no numerical characters and should tell the reader that the information will help move them spiritually and emotionally without using those precise terms. The reader should understand the exact number of sources provided to them via the news headline. Do not use the words song or heart. Include the aspect about supergroups.,677dd602a14ab5fbebe24050,65b76c375931135e812031f4,1
"""Verily, Young Lord Trump Doth Protest: Divine Providence Alone Witnessed Russian Counsel""",Donald Trump Jr. Maintains He Didn't Tell His Father About Meeting With Russian Lawyer,claude-3-5-sonnet-20241022,2,Noble Heir Trump Swears Only Heaven Bore Witness to Russian Counsel's Assembly,"I will give you instructions to rewrite this news headline: 'Donald Trump Jr. Maintains He Didn't Tell His Father About Meeting With Russian Lawyer'. Only return the rewritten headline. Here are my instructions: Write this in a shakespearean like wording, refer to donald trump as a ""baron"" but don't use this word, use something similar. Instead of saying he didn't tell anyone say something along the lines of ""god was the only person who saw this meeting""",5fb91b8d90e3fd6d17b63e08,65b76c375931135e812031f4,1
The Art of Being Andy Warhol: A Champion's Inner Game,Being Andy Warhol (VIDEO),claude-3-5-sonnet-20241022,2,The Life and Legacy of Andy Warhol,I will give you instructions to rewrite this news headline: 'Being Andy Warhol (VIDEO)'. Only return the rewritten headline. Here are my instructions: he life of Andy Warhol,60ce464b2601b1bffe9b8ecf,66a1203be258f379c9ffb178,2
"Messieurs Hanks and Fallon, Purveyors of Espionage Most Uncouth: A Chronicle of Global Discomfiture
",Tom Hanks & Jimmy Fallon Are The World's Most Awkward Spies,gemini-2.0-flash-exp,3,"Hanks and Fallon: Agents of Notable Discomfort
A Study in Espionage Inelegance
","I will give you instructions to rewrite this news headline: 'Tom Hanks & Jimmy Fallon Are The World's Most Awkward Spies'. Only return the rewritten headline. Here are my instructions: you have to use more sophisticated words, like a gentleman would speak. Write a medium length title, with a short subtitle. Use only the surname of Hanks and Fallon. Previous example was better.",668bf7106f75088a5d773fe6,66a1203be258f379c9ffb178,3
"""Soul-Seeker Meyers Unravels the Dark Tapestry of Trump's Whispered Deceptions""",Seth Meyers Dissects Donald Trump's Many Lies (Again),claude-3-5-sonnet-20241022,3,Truth-Seeking Journalist Untangles Trump's Latest Incoherent Ramblings,I will give you instructions to rewrite this news headline: 'Seth Meyers Dissects Donald Trump's Many Lies (Again)'. Only return the rewritten headline. Here are my instructions: Anonymize Seth and replace that with a person who's goal in life is to find truths within Trumps web of lies. Put emphasis on Trump's nonsensical word salad,66abb9487518e84e9073fbb3,66a1203be258f379c9ffb178,2
Harmonious Musings of Parenthood: A Symphony of Maternal and Paternal Voices Echoes Across the Virtuoso's Quill This Fortnight,Best Parenting Tweets: What Moms And Dads Said On Twitter This Week,gpt-4o,5,Moms and Dads Unplugged: The Most Honest and Humorous Parenting Tweets,"I will give you instructions to rewrite this news headline: 'Best Parenting Tweets: What Moms And Dads Said On Twitter This Week'. Only return the rewritten headline. Here are my instructions: Moms and dads share their unfiltered thoughts , the parenting tweet roundup on honesty,humour and heart , moms and dads unplugged the most honest and humorous parenting tweets,  from diapers to diploma, the most funniest and craziest parenting tweets , parenting wins and fails the top tweets from Moms and dads.",660d675bbdf59327d9deb4ad,66a1203be258f379c9ffb178,1
"U.N. Reports: Conflict in Somalia Results in 11 Casualties and the Displacement of 50,000 Amidst Troubled Landscapes","Clashes In Somalia Kill 11 And Displace 50,000, U.N. Says",gpt-4o,3,"U.N. Reports: Conflict Claims 11 Casualties and the Displacement of 50,000 Amidst Troubled Terrains","I will give you instructions to rewrite this news headline: 'Clashes In Somalia Kill 11 And Displace 50,000, U.N. Says'. Only return the rewritten headline. Here are my instructions: 
clashes change to U.N. Reports: (dispute synonym). Kill change to (outcome synonym) in 11 (victims synonym) and the (make a noun from word displace) of 50,000 (among synonym starting with a, worried synonym starting with t, and the word describes beautiful nature places)",5efdff5a7fa9150bc63dbc4a,66a1203be258f379c9ffb178,4
The Peculiar Places Where Strange Foods Dance: A Most Curious Guide to Mysterious Feasts,The World's Most Unusual Food Festivals,claude-3-5-sonnet-20241022,1,Bizarre Global Gatherings: Fascinating Food Festivals Showcase Earth's Strangest Culinary Celebrations Worldwide,"I will give you instructions to rewrite this news headline: 'The World's Most Unusual Food Festivals'. Only return the rewritten headline. Here are my instructions: rewrite this as a 14 word headline, adding descriptive adjectives throughout. Make it a headline with a colon in the middle like The Best Establishments to Eat in London: A story of good meals",5f97ac99334d0617de9988eb,66a1203be258f379c9ffb178,3
"Swift's Altruism: A $50,000 Case Study in Late-Capitalist Charity.
","Taylor Swift Donates $50,000 To Baby Diagnosed With Cancer",gemini-1.5-flash,4,"Swift's Altruism: A $50,000 demonstration of giving in Modern Capitalism
","I will give you instructions to rewrite this news headline: 'Taylor Swift Donates $50,000 To Baby Diagnosed With Cancer'. Only return the rewritten headline. Here are my instructions: Swift's Altruism: A $50,000 demonstration of giving in Modern Capitalism",6167088739fc87bf9028db4c,66a1203be258f379c9ffb178,3
"Ugga, Ugga, Me, Og, Mourn Loss of Dignity: Rock Cup Turned Upside Down, Make Belly Ache Before Sun Go Down, Tribe Leaders Weep for Future of Cave People.",Now You Can Look Tipsy Before You’re Drunk With An Upside Down Wine Glass,meta-llama/Llama-3.3-70B-Instruct-Turbo,1,"Ugga Ugga Me Tell: Belly Hurt Before Sun Down, Tribe Leaders Angry About Future Times, Now Ugga Drink From Upside Down Rock, Look Drunk Before Drunk!","I will give you instructions to rewrite this news headline: 'Now You Can Look Tipsy Before You’re Drunk With An Upside Down Wine Glass'. Only  return the rewritten headline. Here are my instructions: 
Write it from the perspective of a caveman using caveman-speak
Include the idea of a stomach upset before nightfall
Include rulers of the pack being upset  about upcoming times ",607dce6869b0854eb4da0656,66a1203be258f379c9ffb178,2
"""Hark, a Jestful Marionette Beckons to a Somber Dance.""
","'Let's Dance, Clownstick!'",gemini-2.0-flash-exp,1,"Hank, a jocular and clownish type encourages a sorrowful dance.
","I will give you instructions to rewrite this news headline: ''Let's Dance, Clownstick!''. Only return the rewritten headline. Here are my instructions: At the beginning of the title is the name of the main character, which begins with the letter H and ends with the letter K and has four letters, then there is a comma and a description of this character, which in free translation describes this character as a prone to jokes and clowning around encourages a sad, sorrowful dance. Use these words in their natural sense, without circling around",5f0021867c6da111da7c9b31,66a1203be258f379c9ffb178,2
"Marvels of Endocrinology: A Victorian Apothecary's Five Finest Elixirs
",Top 5 Hormone Superheroes: My 'Genius Bar',gemini-1.5-flash,2,"Superfood Unleashed: 4+ Hormone-Boosting Ingredients
",I will give you instructions to rewrite this news headline: 'Top 5 Hormone Superheroes: My 'Genius Bar''. Only return the rewritten headline. Here are my instructions: hormone experts have found over 4 top ingredients and combined to make a superfood,66f56b39d0b53b9af4f79336,66a1203be258f379c9ffb178,1
"Ethereal Couturiers & Celebrated Luminaries Bestow Blessings Upon the Radiant City of Paris, Gears of Progress Turning Ever Upward!
","Beyonce, Taylor Swift And Other Celebrities Send Prayers To Paris",gemini-2.0-flash-exp,2,"Global Icons Send Prayers to Paris
","I will give you instructions to rewrite this news headline: 'Beyonce, Taylor Swift And Other Celebrities Send Prayers To Paris'. Only return the rewritten headline. Here are my instructions: Without mentioning their names, use adjective like decorated or relevant synonyms",656f9199da13da6cd7f00b23,66a1203be258f379c9ffb178,2
"Beyoncé's Image, Softly Obscured: A Metropolis Pastoral
",Beyonce Censored: H&M Ads Covered Up By New York City Residents (PHOTO),gemini-1.5-flash,1,"Beyoncé H&M Ads Covered Up by New York City Residents
","I will give you instructions to rewrite this news headline: 'Beyonce Censored: H&M Ads Covered Up By New York City Residents (PHOTO)'. Only return the rewritten headline. Here are my instructions: With our celebrity , H&M ads covered up by New York City Residents",60ce464b2601b1bffe9b8ecf,66a1203be258f379c9ffb178,1
"""Twenty Insights Glean'd by the Aged Sire on Child-Rearing and Existence: An Analytical Ode for the Defiant Poet""",20 Things This Older Dad Has Learned About Parenting (and Life),gpt-4o,2,"""Twenty Profound Insights Unearthed by This Seasoned Father on the Art of Parenting and the Wonders of Life""","I will give you instructions to rewrite this news headline: '20 Things This Older Dad Has Learned About Parenting (and Life)'. Only return the rewritten headline. Here are my instructions: All numbers to be word format, use unnessesarily flowery language",5c3e562ebff5620001e34dd5,66a1203be258f379c9ffb178,3
"""Shadows Fall at the Sacred Hour""",Practicing the Sacred Hours,meta-llama/Llama-3.3-70B-Instruct-Turbo,5,Mysterious Fears Surround Unidentified Time Period,I will give you instructions to rewrite this news headline: 'Practicing the Sacred Hours'. Only return the rewritten headline. Here are my instructions: scared hours unknown,5f0c98239c6dab0fadfee6de,66a1203be258f379c9ffb178,1
"""Seven Exquisite Culinary Odes to the Verdant Jewel of Spring, Crafted for the Visionary Artisan""",7 Gorgeous Spring Pea Recipes,gpt-4o,3,'Behold! Seven Luscious Delights of Spring's Green Gems Awaken!',I will give you instructions to rewrite this news headline: '7 Gorgeous Spring Pea Recipes'. Only return the rewritten headline. Here are my instructions: Write a headline in the style of a badly educated poet that has a foodie journalism background,679159964863380831626eae,66a1203be258f379c9ffb178,3
"Spill the Tea, Stage Babies
",Out of the Mouths of Babes,gemini-1.5-flash,5,"Sip the, Stage, Show, Baby
","I will give you instructions to rewrite this news headline: 'Out of the Mouths of Babes'. Only return the rewritten headline. Here are my instructions:  It must have 5 words, all are difrent than in first headline but the is in both ( in new on second place). first letter of each word in new headline are S, the, T, S, B. You must guest what is the title of new headline. ITip: first sentence have 3 words then "","" then 2 words. T is for popular drink in united kingdom, S is what can you do with this drink, after "","" S is for something in theatre and B for really young person. Number of letter for each word: 1 five 2 three 3 three 4 five 5 six",602f7da5aece2bc63e9623c9,66a1203be258f379c9ffb178,2
"Emma & Halle's Important Message About Breast Cancer (Video)
","Emma Stone, Halle Berry Revlon PSA Urges People To Talk About Breast Cancer (VIDEO)",gemini-1.5-flash,5,"Breast Cancer Awareness: Emma Stone & Halle Berry Urge Open Conversation (VIDEO)
","I will give you instructions to rewrite this news headline: 'Emma Stone, Halle Berry Revlon PSA Urges People To Talk About Breast Cancer (VIDEO)'. Only return the rewritten headline. Here are my instructions: Change the headline to something like priority speaking about breast cancer.",666306b0bf2de127943c419f,66a1203be258f379c9ffb178,3
"Hark! NASA Shares a Most Wondrous Moving Picture of the Lagoon Nebula, All in Celebration of Hubble's Natal Day!
",NASA Releases Astounding Video Of The Lagoon Nebula To Celebrate Hubble's Birthday,gemini-2.0-flash-exp,1,"Spectacular NASA Video Unveils Lagoon Nebula for Hubble's Birthday
",I will give you instructions to rewrite this news headline: 'NASA Releases Astounding Video Of The Lagoon Nebula To Celebrate Hubble's Birthday'. Only return the rewritten headline. Here are my instructions: use a one word exciting word. use descriptive words.,679019508258a4ba64adaf5f,66a1203be258f379c9ffb178,3
"""Twelve edible testaments to love... a director's cut of the heart.""
",Be Mine: 12 Homemade Sweets For Your Valentine,gemini-2.0-flash-exp,5,"Homemade Sweet For Your Life Partner
",I will give you instructions to rewrite this news headline: 'Be Mine: 12 Homemade Sweets For Your Valentine'. Only return the rewritten headline. Here are my instructions: a homemade sweet fpr your life partner,65f56efeee786cff7aa2245a,66a1203be258f379c9ffb178,1
"A Most Exquisite Discourse Upon the Preparation of Fowl, Accompanied by Nature's Sun-Kissed Pommes d'Amour",Recipe Of The Day: Roast Chicken With Slow-Roasted Tomatoes,claude-3-5-sonnet-20241022,2,"""Succulent Herb-Kissed Roast Chicken Paired with Caramelized Vine-Ripened Tomatoes: A Masterpiece of Modern Comfort Cuisine""",I will give you instructions to rewrite this news headline: 'Recipe Of The Day: Roast Chicken With Slow-Roasted Tomatoes'. Only return the rewritten headline. Here are my instructions: make the text sound so professional and sell the dish,673ded02fc90a023a440f809,66a1203be258f379c9ffb178,3
An Evening's Reflection: Distinguished Personages Part Ways in the Modern Telegraph Salon,REVEALED: Twitter's Biggest Celebrity Breakups,claude-3-5-sonnet-20241022,5,Twilight Hour Reflection: Notable Figures Part Ways at Modern Social Hub,I will give you instructions to rewrite this news headline: 'REVEALED: Twitter's Biggest Celebrity Breakups'. Only return the rewritten headline. Here are my instructions: a pondering beween 5-7pm day: respectable people separate in a contemporary communication bar,5c3e562ebff5620001e34dd5,66a1203be258f379c9ffb178,4
"""As the Gaslit Lanterns Flickered, a Coterie of Enchanted Sirens Converged, Their Ebony Tresses and Velvet Skins Illuminating the Rarefied Realm of Hollywood, Yet Beneath the Incandescent Glow of Sisterhood, a Scathing Indictment of the Establishment's Tenuous Grasp on Egalitarianism""",The Essence Women In Hollywood Event Was Full Of Black Girl Magic,meta-llama/Llama-3.3-70B-Instruct-Turbo,5,"Hollywood Women Dazzle with Flickering Lights of Unity, but Beneath the Glitter, a Struggle for Power and Control Simmers.","I will give you instructions to rewrite this news headline: 'The Essence Women In Hollywood Event Was Full Of Black Girl Magic'. Only return the rewritten headline. Here are my instructions: 

hollywood women look dazzling in their outfits as they reveal their inner enchantment using light sources that flicker to show a solidarity of women united but it may not be as it seems as managers struggle to keep hold and power
",5a991dd86475f900019fe4b6,66a1203be258f379c9ffb178,2
"Stone Woman's Face-Shift, Sun-Cycle Twice, Whispers of Power (Markings, Spirit Count)
","Julianne Moore 'Game Change' Makeover Took Two Hours Everyday (VIDEO, POLL)",gemini-2.0-flash-exp,1,"Julianne Moore's 'Game Change' Transformation: Two-Hour Daily Makeup
","I will give you instructions to rewrite this news headline: 'Julianne Moore 'Game Change' Makeover Took Two Hours Everyday (VIDEO, POLL)'. Only return the rewritten headline. Here are my instructions: make this headline clear and concise.",66630fb8dd455aaa0712f7c8,66a1203be258f379c9ffb178,1
"'Kenya's Jazz Composers Sound the Alarm: Skyward with Coal Pacts, China & South Africa Stokes the Final Rhapsody'",Kenya Should Not Sign China And South Africa Coal Deal,gpt-4o,1,"""Kenya: Don't Hit a Sour Note by Signing That China-South Africa Coal Deal!""","I will give you instructions to rewrite this news headline: 'Kenya Should Not Sign China And South Africa Coal Deal'. Only return the rewritten headline. Here are my instructions: Make it interesting and grab attention of reader and would appeal to young adults. Mention a word for  someone who creates music related to blues but more hip, uses a trumpet ,and use a common expression related to music still keep the essence of headline.",64ea2ee72ab0377e0846cb9e,66a1203be258f379c9ffb178,2
