,goal_image,steering_user_id,reference_prompt,model,attempt,generated_image,prompt,dreamsim
134,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,6689aa355de6b153c8c287b7,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,5,https://storage.googleapis.com/promptsteering/b94640ca-a61c-42ec-8df9-b3fc50073248.png,"A wooden bookshelf with two sections, each filled with simple, colorful books. The left section has three bright blue books, and the right section has three vibrant red books. The books have a smooth, minimalistic design with subtle decorative lines near the top. The bookshelf is clean and neatly arranged, with a warm and slightly cartoonish or painterly look, featuring soft lighting and gentle shading.",0.6543745994567871
135,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,6766949f128cc4c39167570d,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,1,https://storage.googleapis.com/promptsteering/4217b3cf-ba28-476e-8433-bdb23455f839.png,Create an image of 6 books in a shelf. On the left will be three blue books and the right three red books. A wooden structure at the middle of the shelf to divide these six books into three eqaul,0.6705095767974854
136,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,6766949f128cc4c39167570d,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,2,https://storage.googleapis.com/promptsteering/c970fb56-3430-460d-a20e-4e7cc081decc.png,"A wooden bookshelf with two sections, each containing neatly arranged hardcover books. The left section has four books in shades of blue, while the right section has four books in shades of red. The books are evenly aligned, standing upright with their spines facing outward. The wooden shelf has a warm brown tone with visible wood grain. The lighting is soft and even, casting subtle shadows on the books and shelf for a realistic effect. The image has a sharp, high-quality texture, with the books appearing smooth and slightly glossy.",0.5948753952980042
137,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,6766949f128cc4c39167570d,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,3,https://storage.googleapis.com/promptsteering/6b10eb47-1c57-4b0b-ae2a-8e38f0f738cd.png,"A wooden bookshelf with two sections, each containing neatly arranged hardcover books. The left section has three books in shades of blue, while the other section has three books in shades of red",0.6473368406295776
138,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,6766949f128cc4c39167570d,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,4,https://storage.googleapis.com/promptsteering/ffc194f1-dbe0-4f6b-af4a-132f0110d016.png,"A wooden bookshelf with two sections, each containing neatly arranged hardcover books. The left section has three books in shades of blue, while the other section has three books in shades of red",0.7043144702911377
139,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,6766949f128cc4c39167570d,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,5,https://storage.googleapis.com/promptsteering/fb61c16a-57cb-4f3b-bcd1-c39407f3e11d.png,"A wooden bookshelf with two sections, each containing neatly arranged hardcover books. The left section has three books in shades of blue, while the other section has three books in shades of red",0.6973108053207397
140,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5b94fffdaa1729000192a770,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,1,https://storage.googleapis.com/promptsteering/32f0f949-53b4-4809-8afc-de7f6eb3b37a.png,shelf divided in half with 3 blue books on the left and 3 red books on the right,0.6716065406799316
141,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5b94fffdaa1729000192a770,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,2,https://storage.googleapis.com/promptsteering/f857ffb2-2a81-4032-9525-564f9de66d0c.png,zoomed in shelf divided in half with 3 blue books on the left and 3 red books on the right,0.814513087272644
142,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5b94fffdaa1729000192a770,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,3,https://storage.googleapis.com/promptsteering/fb03625a-3a3e-4a59-a1fe-fc94d6de5797.png,zoomed in shelf divided in half with 3 blue books on the left and 3 red books on the right. 6 books in total,0.5457485914230347
143,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5b94fffdaa1729000192a770,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,4,https://storage.googleapis.com/promptsteering/4745720d-082b-41d0-825c-5b22eb2713c5.png,zoomed in shelf divided in half with 3 blue books on the left and 3 red books on the right,0.7642946243286133
144,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5b94fffdaa1729000192a770,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,5,https://storage.googleapis.com/promptsteering/1cb24ba5-e442-4fe6-a2ca-9e820a873704.png,zoomed in shelf divided in half with 3 blue books on the left and 3 red books on the right,0.7350497841835022
145,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5e62d566321c5c064c870d28,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,1,https://storage.googleapis.com/promptsteering/2ce715a3-4a5d-4790-bfdc-d3be1f1339fa.png,6 books on a book shelf 3 red 3 blue,0.6018421649932861
146,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5e62d566321c5c064c870d28,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,2,https://storage.googleapis.com/promptsteering/5125c0db-0d87-4d5d-aea5-668332e1c434.png,6 books on a book shelf 3 red books and 3 blue books,0.7282514572143555
147,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5e62d566321c5c064c870d28,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,3,https://storage.googleapis.com/promptsteering/5f572699-b923-4cad-9241-6097c25e9ba8.png,3 red books and 3 blue books on a book shelf,0.6347185969352722
148,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5e62d566321c5c064c870d28,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,4,https://storage.googleapis.com/promptsteering/59f37935-399a-40a4-bde2-1c685a536650.png,3 red books and 3 blue books on a book shelf voomed up,0.6578350067138672
149,https://storage.googleapis.com/promptsteering/c78d28e9-5f59-4982-b518-614e52d3cab7.png,5e62d566321c5c064c870d28,"A group of four books without titles. From left to right, the colors of the books are: blue, red, blue, red. The left two books are tall and the right two books are short. From left to right, the heights of the books are: tall, tall, short, short. The colors are vibrant. The books are vertical on a wooden shelf. The image is simple and realistic. This is a real image with four books.",dall-e-3,5,https://storage.googleapis.com/promptsteering/16de1c54-6598-418c-b25d-c71bac155c6f.png, 3 blue books on the left 3 red books on the right and on a book shelf voomed up,0.7551429271697998
