goal_image,steering_user_id,reference_prompt,reference_seed,model,attempt,generated_image,prompt,seed,dreamsim
https://storage.googleapis.com/promptsteering/c7771efc-af0d-4c14-9120-ed99c9dee176.png,611666722763d407c769eb9b,"A black tarantula on a brown rocky surface. The tarantula is in the center of the image. The tarantula has a red stripe on its back. There are no other objects in the image. The background is in soft focus and is not clear. The tarantula has eight legs that are in contact with the ground. The tarantula is posed in a defensive position, with its front legs raised. The image is a photograph. The style of the image is scientific illustration.",904977182,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/222699a4-d5f5-43aa-a3b2-1aff5d1e1425.png,black and brown hairy spider with red torso in a brown canyon.,1652153438,0.7053977847099304
https://storage.googleapis.com/promptsteering/c7771efc-af0d-4c14-9120-ed99c9dee176.png,611666722763d407c769eb9b,"A black tarantula on a brown rocky surface. The tarantula is in the center of the image. The tarantula has a red stripe on its back. There are no other objects in the image. The background is in soft focus and is not clear. The tarantula has eight legs that are in contact with the ground. The tarantula is posed in a defensive position, with its front legs raised. The image is a photograph. The style of the image is scientific illustration.",904977182,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/d3e6a699-d1aa-422a-beb0-f770284fdd64.png,black and brown hairy spider with orange torso in a brown canyon.,904977182,0.7854467630386353
https://storage.googleapis.com/promptsteering/c7771efc-af0d-4c14-9120-ed99c9dee176.png,611666722763d407c769eb9b,"A black tarantula on a brown rocky surface. The tarantula is in the center of the image. The tarantula has a red stripe on its back. There are no other objects in the image. The background is in soft focus and is not clear. The tarantula has eight legs that are in contact with the ground. The tarantula is posed in a defensive position, with its front legs raised. The image is a photograph. The style of the image is scientific illustration.",904977182,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/c30a3a4a-d416-4b31-9cca-b6f7f0d251cb.png, brown hairy spider with orange torso in a brown canyon.,2871716887,0.6613086462020874
https://storage.googleapis.com/promptsteering/6bc96c55-23b3-400f-add5-f2f0b8a3e05c.png,6002f25c79292426eae560d0,"A bedroom with a bunk bed. The bed is white and has three mattresses, two of which are made up with white sheets and comforters with white and gray floral designs, and one is bare. The bottom mattress has someone sleeping in it, and the top mattress appears to be empty. Dark blue curtains cover the window next to the bed.",1457537142,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/fdd6916f-35db-4946-bbf8-4c7bf7758254.png,generate an image of a kid of age between 10 and 14 years old with black hair in a room behind a castle bed that has white sheets with few black and grey flowers. the bed is made of white wood and in front of it there is a white rug. the room floor is made of brown/walnut brown parquet and there are white and dark blue curtains,1457537142,0.6158948540687561
https://storage.googleapis.com/promptsteering/6bc96c55-23b3-400f-add5-f2f0b8a3e05c.png,6002f25c79292426eae560d0,"A bedroom with a bunk bed. The bed is white and has three mattresses, two of which are made up with white sheets and comforters with white and gray floral designs, and one is bare. The bottom mattress has someone sleeping in it, and the top mattress appears to be empty. Dark blue curtains cover the window next to the bed.",1457537142,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/ed5adfa6-302c-48c9-a3d4-4024aa339e25.png,generate an image of a kid of age between 10 and 14 years old with black hair. he is in a room behind a bunk bed that has white sheets with few black and grey flowers. the bed is made of white wood and in front of it there is an only white rug. the room floor is made of dark brown parquet and there are white and dark blue untied curtains ,3893990698,0.6774594783782959
https://storage.googleapis.com/promptsteering/6bc96c55-23b3-400f-add5-f2f0b8a3e05c.png,6002f25c79292426eae560d0,"A bedroom with a bunk bed. The bed is white and has three mattresses, two of which are made up with white sheets and comforters with white and gray floral designs, and one is bare. The bottom mattress has someone sleeping in it, and the top mattress appears to be empty. Dark blue curtains cover the window next to the bed.",1457537142,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/eac98e24-604f-4835-a561-9c12595ddb1c.png,generate an image of a kid of age between 14 and 16 years old with black hair. he is in a room behind a bunk bed that has white sheets with black and grey flowers. the bed is made of white wood and in front of it there is an only white rug. the room floor is made of dark brown parquet and there are white and dark blue untied curtains ,1457537142,0.7047860622406006
https://storage.googleapis.com/promptsteering/6bc96c55-23b3-400f-add5-f2f0b8a3e05c.png,6002f25c79292426eae560d0,"A bedroom with a bunk bed. The bed is white and has three mattresses, two of which are made up with white sheets and comforters with white and gray floral designs, and one is bare. The bottom mattress has someone sleeping in it, and the top mattress appears to be empty. Dark blue curtains cover the window next to the bed.",1457537142,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/cc3c3d7c-04e5-4f20-a6f5-95cd6cc5ee6d.png,generate an image of a kid of age between 14 and 16 years old with black hair and tanned skin. he is in a room around a corner of a bunk bed that has white sheets with black and grey flowers. the bed is made of white wood and in front of it there is an only white rug. the room floor is made of dark brown parquet and there are white and dark blue untied curtains ,1457537142,0.5436426401138306
https://storage.googleapis.com/promptsteering/6bc96c55-23b3-400f-add5-f2f0b8a3e05c.png,6002f25c79292426eae560d0,"A bedroom with a bunk bed. The bed is white and has three mattresses, two of which are made up with white sheets and comforters with white and gray floral designs, and one is bare. The bottom mattress has someone sleeping in it, and the top mattress appears to be empty. Dark blue curtains cover the window next to the bed.",1457537142,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/c2a9a9bc-d92d-4c5d-ad71-df8f6ffa30b7.png,generate an image of a kid of age between 14 and 16 years old with black hair and tanned skin. he is around a corner of a bunk bed in a room that has white sheets with black and grey flowers. the bed is made of white wood and in front of it there is an only white rug. the room floor is made of dark brown parquet and there are white and dark blue untied curtains ,3893990698,0.5566986799240112
https://storage.googleapis.com/promptsteering/04e4839b-cb04-4b80-859f-df17418e14a6.png,6002f25c79292426eae560d0,"a group of people in a field, with two bulls in the center. The people are dressed in casual clothing, and they are all watching the bulls. In the background, there are some trees. The image is a photograph, and it is taken from a low angle. The people in the image are all looking at the bulls, and they look excited and engaged.",623209909,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/cc2fa6e0-cf48-4c2a-bac0-953da4da8d64.png,"generate an image of two long haired women watching a field full of grass, trees and cows.Two of the cows are facing the two woman. the two woman are seen from behind and the on in the left has a pair of blue jeans and a light brown sweater tucked in. the woman on the right has a blue t shirt with white sleeves and a black cap",3513691846,0.6031960248947144
https://storage.googleapis.com/promptsteering/04e4839b-cb04-4b80-859f-df17418e14a6.png,6002f25c79292426eae560d0,"a group of people in a field, with two bulls in the center. The people are dressed in casual clothing, and they are all watching the bulls. In the background, there are some trees. The image is a photograph, and it is taken from a low angle. The people in the image are all looking at the bulls, and they look excited and engaged.",623209909,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/de8e0692-0f81-4da2-8b5c-1ac9962fd2e0.png,"generate an image of two long haired women watching a field full of grass, trees and cows. Two of the cows are facing the two woman and are near them. the two woman are seen from behind and the on in the left has a pair of blue jeans with a black belt and a brown sweater tucked in. her hair are dark bown and a little bit wavy .the woman on the right has a blue t shirt with white sleeves and a black cap",3715399674,0.693602979183197
https://storage.googleapis.com/promptsteering/04e4839b-cb04-4b80-859f-df17418e14a6.png,6002f25c79292426eae560d0,"a group of people in a field, with two bulls in the center. The people are dressed in casual clothing, and they are all watching the bulls. In the background, there are some trees. The image is a photograph, and it is taken from a low angle. The people in the image are all looking at the bulls, and they look excited and engaged.",623209909,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/d4a71f1a-af10-41fa-a4fe-b00195606383.png,"generate an image of two long haired women watching a field full of grass, trees and cows. Two cows are facing the two woman and are near them. the two woman are seen from behind and the on in the left has a pair of blue jeans with a black belt and a brown sweater tucked in. her hair are dark bown and a little bit wavy .the woman on the right has a light blue t shirt with white sleeves and a black cap",3513691846,0.6654082536697388
https://storage.googleapis.com/promptsteering/04e4839b-cb04-4b80-859f-df17418e14a6.png,6002f25c79292426eae560d0,"a group of people in a field, with two bulls in the center. The people are dressed in casual clothing, and they are all watching the bulls. In the background, there are some trees. The image is a photograph, and it is taken from a low angle. The people in the image are all looking at the bulls, and they look excited and engaged.",623209909,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/eeaa9d1a-9d85-46e2-8305-37d7d93a2288.png,"generate an image of two long haired women watching a field full of grass, trees and cows. Two cows are near the two woman and are facing the two woman. the two woman are seen from behind and the on in the left has a pair of blue jeans with a black belt and a brown sweater tucked in. her hair are dark bown and a little bit wavy with a hair tail .the woman on the right has a light blue t shirt with white sleeves and a black cap",3513691846,0.6779749989509583
https://storage.googleapis.com/promptsteering/04e4839b-cb04-4b80-859f-df17418e14a6.png,6002f25c79292426eae560d0,"a group of people in a field, with two bulls in the center. The people are dressed in casual clothing, and they are all watching the bulls. In the background, there are some trees. The image is a photograph, and it is taken from a low angle. The people in the image are all looking at the bulls, and they look excited and engaged.",623209909,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/2b07fa85-6f32-4ac9-b420-ee4acc0d1ff7.png,"generate an image of two long haired women watching a field full of grass, trees and  a lot of cows. Two cows are near the two woman and are facing the two woman. the two woman are seen from behind and the on in the left has a pair of blue jeans with a black belt and a brown sweater tucked in. her hair are dark bown and a little bit wavy with a hair tail .the woman on the right has a light blue t shirt with white sleeves and a black cap",3513691846,0.6800132989883423
https://storage.googleapis.com/promptsteering/d23db256-c5e8-479e-b2cf-3d0b19fb8b84.png,5cd6bc4604748d000119f0a7,"A pink background with a white outline in the shape of a playing card. Inside the card, the word ""NOU"" is written in black text, with two arrows pointing at the letters ""NO"". The word ""NOU"" is in a bold, sans-serif font. The style of the image is a minimalist vector graphic.",1667240758,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/2d720c3b-c3c9-40bc-b4ab-5586487344df.png,"The backgroung is cotton candy pink, getting a lighter tone on the top left border. In the middle of the image there is a rectangular card from a card deck. The card is the ace of spades and the color of the symbols is black. In the middle of the card there are big, thick letters spelling ""NOU"" in black color. The color of the card is light pink and there is a slight shadow focused on the bottom right of the card.",1667240758,0.8425424695014954
https://storage.googleapis.com/promptsteering/d23db256-c5e8-479e-b2cf-3d0b19fb8b84.png,5cd6bc4604748d000119f0a7,"A pink background with a white outline in the shape of a playing card. Inside the card, the word ""NOU"" is written in black text, with two arrows pointing at the letters ""NO"". The word ""NOU"" is in a bold, sans-serif font. The style of the image is a minimalist vector graphic.",1667240758,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/de087028-5603-4f2a-8f35-87ef4f56682e.png,"The backgroung is warm pink, getting a lighter tone on the top left border. In the middle of the image there is a rectangular card from a card deck. The card borders have space from the top and bottom image borders. The card is the ace of spades, there is one capital A in the top left corner of the card and one capital upside down A letter on the bottom right corner of the card.  There is one spade symbol under the A letter on the top left of the card and an upside down spade symbol under the upside down A letter on the bottom right of the card. The color of the symbols is black. In the middle of the card there are big, thick letters spelling ""NOU"" in capital letters and in black color. The color of the card in the middle is cotton candy pink and there is a slight shadow focused on the bottom right of the card.",624094806,0.6908907890319824
https://storage.googleapis.com/promptsteering/d23db256-c5e8-479e-b2cf-3d0b19fb8b84.png,5cd6bc4604748d000119f0a7,"A pink background with a white outline in the shape of a playing card. Inside the card, the word ""NOU"" is written in black text, with two arrows pointing at the letters ""NO"". The word ""NOU"" is in a bold, sans-serif font. The style of the image is a minimalist vector graphic.",1667240758,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/38bdfbc1-1ef9-4464-adf5-f3861d04bc29.png,"The backgroung is flamingo pink, getting a lighter tone on the top left border. In the middle of the image there is a rectangular card from a card deck. The card borders have space from the top and bottom image borders. The card is the ace of spades, there is ONE capital A and ONE spade in the top left corner of the card and ONE capital upside down A letter and ONE upside down spade on the bottom right corner of the card. The color of the symbols is black. In the middle of the card there are big, thick letters spelling ""NOU"" in capital letters and in black color. The color of the card in the middle is cotton candy pink and there is a slight shadow focused on the bottom right of the card.",624094806,0.677992582321167
https://storage.googleapis.com/promptsteering/d23db256-c5e8-479e-b2cf-3d0b19fb8b84.png,5cd6bc4604748d000119f0a7,"A pink background with a white outline in the shape of a playing card. Inside the card, the word ""NOU"" is written in black text, with two arrows pointing at the letters ""NO"". The word ""NOU"" is in a bold, sans-serif font. The style of the image is a minimalist vector graphic.",1667240758,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/a59968c3-895e-44ec-8d47-9e7a7370546b.png,"The backgroung is flamingo pink, getting a lighter tone on the top left border. In the middle of the image there is a card from a card deck. The top  and bottom card borders have space from the top and bottom image borders. The card is the ace of spades. There is ONE capital A letter and ONE spade in the top left corner of the card. There is ONE capital upside down A letter and ONE upside down spade on the bottom right corner of the card. The color of the symbols is black. In the middle of the card there are big, thick letters spelling ""NOU"" in capital letters and in black color. The color of the card in the middle is cotton candy pink and there is a slight shadow focused on the bottom right of the card.",1667240758,0.6704505085945129
https://storage.googleapis.com/promptsteering/d23db256-c5e8-479e-b2cf-3d0b19fb8b84.png,5cd6bc4604748d000119f0a7,"A pink background with a white outline in the shape of a playing card. Inside the card, the word ""NOU"" is written in black text, with two arrows pointing at the letters ""NO"". The word ""NOU"" is in a bold, sans-serif font. The style of the image is a minimalist vector graphic.",1667240758,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/ceee93e3-8607-42ad-9e31-fb31951d7157.png,"The backgroung is flamingo pink, getting a lighter tone on the top left border. In the middle of the image there is a card from a card deck. The top  and bottom card borders have space from the top and bottom image borders. The card is the ace of spades. There is ONE capital A letter and ONE spade in the top left corner of the card. There is ONE capital upside down A letter and ONE upside down spade on the bottom right corner of the card. The color of the symbols is black. In the middle of the card there are big, thick letters spelling ""NOU"" in CAPITAL letters and in BLACK color. The color of the card in the middle is cotton candy pink and there is a slight shadow focused on the bottom right of the card.",1964893894,0.7514184713363647
https://storage.googleapis.com/promptsteering/46713709-740c-49c1-a22f-8315d7867b21.png,5cd6bc4604748d000119f0a7,a silver carabiner with a spring-loaded gate. The carabiner is shown in profile.,2805915905,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/5e198aaa-f096-48a2-9cb2-128d00ab5c28.png,The backgound of the picture is light grey. In the middle the is a medium sized photorealistic silver carabiner.,3927813357,0.8642476201057434
https://storage.googleapis.com/promptsteering/46713709-740c-49c1-a22f-8315d7867b21.png,5cd6bc4604748d000119f0a7,a silver carabiner with a spring-loaded gate. The carabiner is shown in profile.,2805915905,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/62210bfe-49f1-4cb1-b40a-234ff87be2cd.png,"The backgound of the picture is light grey. In the middle the is a medium sized photorealistic silver safety carabiner, slightly tilted to the right.",3927813357,0.9047460556030273
https://storage.googleapis.com/promptsteering/46713709-740c-49c1-a22f-8315d7867b21.png,5cd6bc4604748d000119f0a7,a silver carabiner with a spring-loaded gate. The carabiner is shown in profile.,2805915905,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/3a1453b1-6971-4eca-a7fb-7163b0bc3838.png,"The backgound of the picture is light grey. In the middle the is a medium sized photorealistic silver safety carabiner, slightly tilted to the right. The safety carabiner has a visible safety ring on the top left of the hatch.",3927813357,0.9081403613090515
https://storage.googleapis.com/promptsteering/46713709-740c-49c1-a22f-8315d7867b21.png,5cd6bc4604748d000119f0a7,a silver carabiner with a spring-loaded gate. The carabiner is shown in profile.,2805915905,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/878db327-e963-4e7a-b04f-27aa3b658f33.png,"The backgound of the picture is light grey. In the middle the is a medium sized photorealistic silver safety carabiner, slightly tilted to the right. The safety carabiner has a visible safety ring on the top left of the hatch. Underneath the ring there are 8 small straight carved lines.",3923361034,0.8665222525596619
https://storage.googleapis.com/promptsteering/46713709-740c-49c1-a22f-8315d7867b21.png,5cd6bc4604748d000119f0a7,a silver carabiner with a spring-loaded gate. The carabiner is shown in profile.,2805915905,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/55590023-142b-461a-a887-4b7c2c6a93d0.png,"The backgound of the picture is light grey. In the middle the is a medium sized photorealistic silver safety carabiner, slightly tilted to the right. The safety carabiner has a visible safety ring on the top left of the hatch. Underneath the safety ring, on the left, there are 8 small straight carved lines.",3923361034,0.8514803051948547
https://storage.googleapis.com/promptsteering/1751ee57-9131-4b09-b102-a18997b7dec9.png,66acf91ffe8d27c6cebe5094,"four beer coasters with different designs. The coasters are arranged in a 2x2 grid. The top left coaster displays a blue background with the text ""BLUE MOON"" in an arch at the top, and a quarter moon graphic below. The top right coaster displays a red background with a mountain graphic and the text ""REDHOOK"" below it in an arch. The bottom left coaster displays a yellow background with a blue circle in the center, and the words ""CERVEZA"" and ""CORONA"" in the circle. Surrounding the circle is text that reads ""SINCE 1925"" and ""LA CERVEZA MAS FINA."" The bottom right coaster has a green background with the text ""PYRAMID"" in an arch at the top and a pyramid graphic below. The coasters are all made of ceramic and have a glossy finish. The images on the coasters are printed in full color. The style of the images is vintage.",2492702548,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/2072aa66-f030-4f51-a8a8-e9283ad3a286.png,"There are 4 pictures each in a square box. The first image if a blue moon with a character inside the moon and text saying blue moon. The second picture it has red bordes with a circle written redhook careve with bold letters and the establishment date of 2024. The third picture has trees, water, mountain and a big moon right behinf the mountain with clouds . The fourth picture is has a circle that uas an image of a mountain with two stars the white one under it it is written come and under the red one is written coune and the other text say mons above the mentioned circle the is a text that read redhook with bold in red",2492702548,0.684387743473053
https://storage.googleapis.com/promptsteering/1751ee57-9131-4b09-b102-a18997b7dec9.png,66acf91ffe8d27c6cebe5094,"four beer coasters with different designs. The coasters are arranged in a 2x2 grid. The top left coaster displays a blue background with the text ""BLUE MOON"" in an arch at the top, and a quarter moon graphic below. The top right coaster displays a red background with a mountain graphic and the text ""REDHOOK"" below it in an arch. The bottom left coaster displays a yellow background with a blue circle in the center, and the words ""CERVEZA"" and ""CORONA"" in the circle. Surrounding the circle is text that reads ""SINCE 1925"" and ""LA CERVEZA MAS FINA."" The bottom right coaster has a green background with the text ""PYRAMID"" in an arch at the top and a pyramid graphic below. The coasters are all made of ceramic and have a glossy finish. The images on the coasters are printed in full color. The style of the images is vintage.",2492702548,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/1729d1dc-4ed5-4f93-b50c-049f8623cd9d.png,"There are 4 pictures each in a square box with round shaped corners. The imange on upper left has a text written as blue moon with a moon with a character inside the moon. The picture on upper right has red borders that are thin and a yellow background with a circle with outter red layer and the white layer inside. The circle have a blue background written redhook careve with bold letters and the establishment date of 2024 below the cicle written in red . The lower left  picture has  trees in Front of the lake, then the mountain is infrom of the big moon that appears behind the mountain with cloud 









with clouds . The fourth picture is has a circle that uas an image of a mountain with two stars the white one under it it is written come and under the red one is written coune and the other text say mons above the mentioned circle the is a text that read redhook with bold in red",2492702548,0.7686797976493835
https://storage.googleapis.com/promptsteering/1751ee57-9131-4b09-b102-a18997b7dec9.png,66acf91ffe8d27c6cebe5094,"four beer coasters with different designs. The coasters are arranged in a 2x2 grid. The top left coaster displays a blue background with the text ""BLUE MOON"" in an arch at the top, and a quarter moon graphic below. The top right coaster displays a red background with a mountain graphic and the text ""REDHOOK"" below it in an arch. The bottom left coaster displays a yellow background with a blue circle in the center, and the words ""CERVEZA"" and ""CORONA"" in the circle. Surrounding the circle is text that reads ""SINCE 1925"" and ""LA CERVEZA MAS FINA."" The bottom right coaster has a green background with the text ""PYRAMID"" in an arch at the top and a pyramid graphic below. The coasters are all made of ceramic and have a glossy finish. The images on the coasters are printed in full color. The style of the images is vintage.",2492702548,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/65c95ae7-1638-47e8-9d6f-cc442d026ceb.png,"There are 4 pictures each in a square box with round shaped corners. The imange on upper left has a text written as blue moon with a moon with a character inside the moon. The picture on upper right has red borders that are thin and a yellow background with a circle with outter red layer and the white layer inside. The circle have a blue background written redhook careve with bold letters and the establishment date of 2024 below the cicle written in red . The lower left  picture has  trees in Front of the lake, then the mountain is infrom of the big moon that appears behind the mountain with cloud 









with clouds . The fourth picture is has a circle that uas an image of a mountain with two stars the white one under it it is written come and under the red one is written coune and the other text say mons above the mentioned circle the is a text that read redhook with bold in red",1951823572,0.6877765655517578
https://storage.googleapis.com/promptsteering/1751ee57-9131-4b09-b102-a18997b7dec9.png,66acf91ffe8d27c6cebe5094,"four beer coasters with different designs. The coasters are arranged in a 2x2 grid. The top left coaster displays a blue background with the text ""BLUE MOON"" in an arch at the top, and a quarter moon graphic below. The top right coaster displays a red background with a mountain graphic and the text ""REDHOOK"" below it in an arch. The bottom left coaster displays a yellow background with a blue circle in the center, and the words ""CERVEZA"" and ""CORONA"" in the circle. Surrounding the circle is text that reads ""SINCE 1925"" and ""LA CERVEZA MAS FINA."" The bottom right coaster has a green background with the text ""PYRAMID"" in an arch at the top and a pyramid graphic below. The coasters are all made of ceramic and have a glossy finish. The images on the coasters are printed in full color. The style of the images is vintage.",2492702548,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/24052b41-3964-4957-8d02-cfd3b7dbd7ee.png,"There are 4 pictures each in a square box with round shaped corners. The imange on upper left has a text written as blue moon with a moon with a character inside the moon. The picture on upper right has red borders that are thin and a yellow background with a circle with outter red layer and the white layer inside. The circle have a blue background written redhook careve with bold letters and the establishment date of 2024 below the cicle written in red . The lower left  picture has  trees in Front of the lake, then the mountain is infrom of the big moon that appears behind the mountain with cloud 









with clouds . The fourth picture is has a circle that uas an image of a mountain with two stars the white one under it it is written come and under the red one is written coune and the other text say mons above the mentioned circle the is a text that read redhook with bold in red",2492702548,0.7686797976493835
https://storage.googleapis.com/promptsteering/1751ee57-9131-4b09-b102-a18997b7dec9.png,66acf91ffe8d27c6cebe5094,"four beer coasters with different designs. The coasters are arranged in a 2x2 grid. The top left coaster displays a blue background with the text ""BLUE MOON"" in an arch at the top, and a quarter moon graphic below. The top right coaster displays a red background with a mountain graphic and the text ""REDHOOK"" below it in an arch. The bottom left coaster displays a yellow background with a blue circle in the center, and the words ""CERVEZA"" and ""CORONA"" in the circle. Surrounding the circle is text that reads ""SINCE 1925"" and ""LA CERVEZA MAS FINA."" The bottom right coaster has a green background with the text ""PYRAMID"" in an arch at the top and a pyramid graphic below. The coasters are all made of ceramic and have a glossy finish. The images on the coasters are printed in full color. The style of the images is vintage.",2492702548,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/ad6bfcc4-a1a7-4209-b66a-1b06b70bf923.png,"There are 4 pictures each in a square box with round shaped corners. The imange on upper left has a text written as blue moon with a moon with a character inside the moon. The picture on upper right has red borders that are thin and a yellow background with a circle with outter red layer and the white layer inside. The circle have a blue background written redhook careve with bold letters and the establishment date of 2024 below the cicle written in red . The lower left  picture has  trees in Front of the lake, then the mountain is infrom of the big moon that appears behind the mountain with cloud 









with clouds . The fourth picture is has a circle that uas an image of a mountain with two stars the white one under it it is written come and under the red one is written coune and the other text say mons above the mentioned circle the is a text that read redhook with bold in red",4091423422,0.7734140157699585
https://storage.googleapis.com/promptsteering/e84b2a74-4169-4d05-a40c-ae8c2d941ec5.png,66acf91ffe8d27c6cebe5094,"A photo of a river flowing in front of a lodge with a large pine tree to the right of the lodge. The river is a light blue/green color and has white foam on the surface. The lodge is tan and surrounded by trees. The sky is blue and there are white clouds. There are two large rocks in the foreground on the left side of the photo. On the right side in the background, there are very tall pine trees. The style of the image is photorealism.",68990165,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/3abe5dcf-1ba2-45b4-b013-3d04a0d53015.png,A stream of green water surrounded by trees with a wood house in a far end,4005781062,0.6925361156463623
https://storage.googleapis.com/promptsteering/e84b2a74-4169-4d05-a40c-ae8c2d941ec5.png,66acf91ffe8d27c6cebe5094,"A photo of a river flowing in front of a lodge with a large pine tree to the right of the lodge. The river is a light blue/green color and has white foam on the surface. The lodge is tan and surrounded by trees. The sky is blue and there are white clouds. There are two large rocks in the foreground on the left side of the photo. On the right side in the background, there are very tall pine trees. The style of the image is photorealism.",68990165,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/2a1018df-463f-4428-af25-03e9c4939b4b.png,A stream of green water surrounded by trees with a wood house in a far end,68990165,0.7493863105773926
https://storage.googleapis.com/promptsteering/e84b2a74-4169-4d05-a40c-ae8c2d941ec5.png,66acf91ffe8d27c6cebe5094,"A photo of a river flowing in front of a lodge with a large pine tree to the right of the lodge. The river is a light blue/green color and has white foam on the surface. The lodge is tan and surrounded by trees. The sky is blue and there are white clouds. There are two large rocks in the foreground on the left side of the photo. On the right side in the background, there are very tall pine trees. The style of the image is photorealism.",68990165,sd3.5-large-turbo,3,https://storage.googleapis.com/promptsteering/57d48f5a-1dfa-4946-a8a9-e84ca573d05d.png,A stream of green water surrounded by trees and rocks with a wood house in a far end,501165669,0.8094990253448486
https://storage.googleapis.com/promptsteering/e84b2a74-4169-4d05-a40c-ae8c2d941ec5.png,66acf91ffe8d27c6cebe5094,"A photo of a river flowing in front of a lodge with a large pine tree to the right of the lodge. The river is a light blue/green color and has white foam on the surface. The lodge is tan and surrounded by trees. The sky is blue and there are white clouds. There are two large rocks in the foreground on the left side of the photo. On the right side in the background, there are very tall pine trees. The style of the image is photorealism.",68990165,sd3.5-large-turbo,4,https://storage.googleapis.com/promptsteering/8d2243ee-5e25-46d9-800e-958f455bc730.png,A stream of green water surrounded by trees and rocks with a wood house in a far end,68990165,0.7669918537139893
https://storage.googleapis.com/promptsteering/e84b2a74-4169-4d05-a40c-ae8c2d941ec5.png,66acf91ffe8d27c6cebe5094,"A photo of a river flowing in front of a lodge with a large pine tree to the right of the lodge. The river is a light blue/green color and has white foam on the surface. The lodge is tan and surrounded by trees. The sky is blue and there are white clouds. There are two large rocks in the foreground on the left side of the photo. On the right side in the background, there are very tall pine trees. The style of the image is photorealism.",68990165,sd3.5-large-turbo,5,https://storage.googleapis.com/promptsteering/2768518d-ecaa-48e2-b16f-6ceca9efd486.png,A stream of green water surrounded by trees and rocks with a wood house in a far end,501165669,0.8094990253448486
https://storage.googleapis.com/promptsteering/d177752e-061a-4a86-9e8b-323fa40c59be.png,674620795259ea182ac1e2b5,"A stone sculpture of a lion and a lamb. The lion is seated on its haunches, with its left paw resting on the lamb. The lamb is standing on its hind legs, with its front legs resting on the lion's thigh. The lion's mouth is open, exposing its teeth, but its expression is calm. The lamb is looking up at the lion with an expression of trust. The sculpture is carved in a realistic style, with great attention to detail. The fur of the lion and the wool of the lamb are depicted with great care.",1452245388,sd3.5-large-turbo,1,https://storage.googleapis.com/promptsteering/6d3958fc-65bb-4892-a435-b96ac072f3e7.png,A lion sitting on stone ferociously roaring to its right. In front of the lion by it's right hand side is a little lamb standing with its neck turned to look up to the lion worriedly.,1452245388,0.6676145792007446
https://storage.googleapis.com/promptsteering/d177752e-061a-4a86-9e8b-323fa40c59be.png,674620795259ea182ac1e2b5,"A stone sculpture of a lion and a lamb. The lion is seated on its haunches, with its left paw resting on the lamb. The lamb is standing on its hind legs, with its front legs resting on the lion's thigh. The lion's mouth is open, exposing its teeth, but its expression is calm. The lamb is looking up at the lion with an expression of trust. The sculpture is carved in a realistic style, with great attention to detail. The fur of the lion and the wool of the lamb are depicted with great care.",1452245388,sd3.5-large-turbo,2,https://storage.googleapis.com/promptsteering/ccc581ff-d02f-43fc-93a1-f603418bd58c.png,A statue grey like of a lion squatting down and roaring to its right. beside the lion by it's right hand side is the statue of a little sheep standing while turning to look at the lion worriedly.,4013728081,0.8092739582061768
